"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PCDHA11",-0.622073333333333,8.53740666666667,-7.91359751114534,6.92267854034248e-06,5.51063937568936e-05,3.5527007032893
"DEGS1",0.785766666666667,10.61155,7.91064032939552,6.94740312650935e-06,5.52798438887524e-05,3.54890292364068
"CPED1",-0.662566666666668,6.40066,-7.90777285236409,6.97146845985607e-06,5.54479041270816e-05,3.54521937686041
"TFAP4",0.714443333333332,8.74954166666667,7.90651553955025,6.98204874471583e-06,5.55086137855542e-05,3.54360393746422
"SERPINI1",-0.997156666666668,6.37592833333333,-7.90591226111715,6.98713146411062e-06,5.55255839641601e-05,3.54282875898678
"DHCR7",0.688586666666666,10.0869066666667,7.90134566173078,7.02573518129304e-06,5.58088133295965e-05,3.53695956495583
"MRPL39",0.650666666666661,10.9597333333333,7.89764857598368,7.05715657463999e-06,5.60347752642368e-05,3.53220612994739
"PLCD3",-0.580336666666669,10.2224983333333,-7.89105472537802,7.11357340760033e-06,5.6458930281814e-05,3.5237243007908
"GYPE",-0.894726666666668,6.97077333333333,-7.89017195419475,7.12116313319303e-06,5.64953607626612e-05,3.52258838638802
"C20orf194",-0.765143333333333,8.848345,-7.88463844981801,7.16893698205885e-06,5.68504248926721e-05,3.5154660262479
"ZNF143",0.813423333333334,8.57353833333333,7.87791207325547,7.22747439981902e-06,5.72905104571513e-05,3.50680347062097
"SSX1",0.682959999999999,8.31633333333333,7.87596747836549,7.24449323377045e-06,5.74012560222266e-05,3.50429814257901
"CYP4F11",-0.850930000000001,7.27101833333333,-7.87484276840944,7.25435622055798e-06,5.74133883399461e-05,3.50284891565301
"CTHRC1",0.653606666666665,8.67814,7.87454244393431,7.25699231721611e-06,5.74133883399461e-05,3.50246191239307
"FAM43A",0.680573333333331,8.31125,7.87444836577818,7.25781829975228e-06,5.74133883399461e-05,3.50234067950405
"TSPAN8",-0.730683333333332,4.929435,-7.87440284571847,7.25821799073015e-06,5.74133883399461e-05,3.50228202015652
"SPHK1",-0.642266666666668,9.3644,-7.87283575854752,7.27199232251301e-06,5.74981962225903e-05,3.50026244837174
"LOC100130691",-0.926080000000002,6.69625666666667,-7.87018676155419,7.29534038103066e-06,5.76378260641361e-05,3.49684792117534
"CACNA2D1",-0.853006666666666,8.63987333333333,-7.87013783229903,7.29577239762666e-06,5.76378260641361e-05,3.49678484420716
"MGST2",-1.04262666666667,8.62444333333333,-7.86294032305704,7.35962298451525e-06,5.81110367840799e-05,3.48750315394118
"C20orf96",-0.597409999999998,8.459545,-7.86269138632916,7.36184208170408e-06,5.81110367840799e-05,3.4871820243077
"PLD2",-0.588216666666669,9.483995,-7.86016717270277,7.38438438457536e-06,5.82645561370307e-05,3.48392536666158
"FXYD3",-0.636266666666669,11.6188666666667,-7.85949057748757,7.39043927992026e-06,5.82879118082153e-05,3.48305231904161
"ZNF100",0.757449999999999,9.702205,7.8571448008888,7.41147318444641e-06,5.84126063416297e-05,3.48002502111495
"TENT4A",0.555666666666665,10.3498666666667,7.85703576591257,7.41245243477196e-06,5.84126063416297e-05,3.47988429241466
"HIST1H2BK",-0.58013333333334,11.3447333333333,-7.85245298551895,7.45373682110882e-06,5.87133748593741e-05,3.47396815474168
"CD3EAP",0.617663333333335,8.899505,7.8509681421039,7.46716616886189e-06,5.87945684048264e-05,3.47205076961296
"RN7SL832P",-0.758583333333333,7.91604833333333,-7.84725502590676,7.50086271527852e-06,5.9035206176162e-05,3.46725487535016
"GBP2",-0.758913333333335,8.17015333333333,-7.8435994354567,7.53419706427064e-06,5.92727934454775e-05,3.46253170387193
"FZD7",0.747353333333331,8.37897666666667,7.84270462531607,7.54238085335301e-06,5.93124012492904e-05,3.46137533418769
"DAZAP1",0.61947,9.85433166666667,7.84049918218683,7.56259233873104e-06,5.94465209130469e-05,3.45852482313218
"PHLDB1",-0.607629999999997,9.437565,-7.84014501949464,7.56584344063213e-06,5.94472654822134e-05,3.45806701859339
"ARHGAP17",-0.523899999999999,10.33415,-7.83916131712558,7.57488140839148e-06,5.9493459735465e-05,3.45679536929851
"CCDC138",0.674293333333334,7.68984333333333,7.83706956435997,7.59413844605084e-06,5.96198430566576e-05,3.45409094659646
"UBALD2",0.796450000000002,10.4555416666667,7.82936840888092,7.66549174915297e-06,6.01549465014779e-05,3.44412971470973
"ZNF610",-0.727453333333333,6.12281,-7.82889395348748,7.66991122884506e-06,6.01645598017776e-05,3.44351579211034
"RAB13",-0.670633333333337,11.6977833333333,-7.8282672923283,7.67575268338475e-06,6.01853147539003e-05,3.4427048820144
"ANTXR1",-0.546399999999997,11.3202666666667,-7.82462564271931,7.70979335855182e-06,6.0427069544305e-05,3.43799161333751
"CCT4",0.597433333333333,11.6485166666667,7.8159165223427,7.79186305936756e-06,6.1044903851967e-05,3.42671336248386
"SNORD116-11",-0.72877,7.11320166666667,-7.81400283200332,7.81002219907883e-06,6.11567279022236e-05,3.42423395166906
"G2E3",0.922826666666664,8.70445666666667,7.81372832576875,7.81263073870394e-06,6.11567279022236e-05,3.42387826124467
"EXOC2",-0.663966666666663,9.86971666666667,-7.80785448642133,7.86867300638133e-06,6.15604667781976e-05,3.41626513136537
"GLB1",-0.568199999999999,10.863,-7.80763822295087,7.8707446109111e-06,6.15604667781976e-05,3.4159847530609
"MCCC1",-0.773710000000001,8.993295,-7.80212033783468,7.92379978902065e-06,6.19497074414341e-05,3.40882913819163
"KMT2C",-0.588499999999996,11.1192166666667,-7.79940536712613,7.95004566899238e-06,6.2129112087055e-05,3.40530703730682
"EPAS1",-0.583106666666664,7.88181,-7.79553532444513,7.98761950681008e-06,6.23968584783331e-05,3.40028497307887
"RRP1",0.586946666666666,9.22777333333333,7.79503250222409,7.99251535834413e-06,6.24092181836871e-05,3.3996323428117
"MPV17L",1.12608333333334,9.373635,7.79392652010126,8.0032953847215e-06,6.24674949340426e-05,3.39819674566152
"MEGF9",-0.804153333333334,9.96302333333333,-7.79344218288047,8.0080211506489e-06,6.2478488132279e-05,3.39756801637153
"WNK4",0.643810000000002,9.57533166666667,7.78928963865605,8.04866166948223e-06,6.27695626844838e-05,3.39217636778656
"TMEM170A",0.664233333333334,11.49925,7.78857874497636,8.05564132381243e-06,6.2797992008561e-05,3.3912531420607
"FAM227B",-0.79869,6.546595,-7.78524569012792,8.08845265091763e-06,6.30276860684248e-05,3.38692376429067
"SMC1A",0.546566666666667,10.80945,7.78478799169678,8.09296954801696e-06,6.30368025092437e-05,3.38632914741715
"PA2G4",0.547333333333333,13.1163333333333,7.78387334979904,8.10200402139833e-06,6.30810846378736e-05,3.38514082039804
"DLGAP5",0.80469666666667,10.4500183333333,7.78290513053876,8.11157953123691e-06,6.31295408641801e-05,3.38388277664482
"CHST3",-0.605760000000004,9.63049666666667,-7.77768663352798,8.16339953493708e-06,6.35065951429182e-05,3.37710028075565
"SEMA3E",-0.747196666666667,6.50429166666667,-7.7772165566112,8.16808487850709e-06,6.35168086712644e-05,3.3764891624849
"PHKA2",-0.558699999999998,9.39469,-7.77661793971378,8.17405559086026e-06,6.35370049518209e-05,3.37571089945082
"OTUD4",0.869046666666666,9.62119666666667,7.7715973016034,8.22431750902615e-06,6.39013184674086e-05,3.36918189079515
"FBXO6",-0.642923333333332,8.26422166666667,-7.76698327335925,8.27080201069228e-06,6.42359938430426e-05,3.36317902376182
"DYRK1B",-0.634709999999998,9.185075,-7.76504328115121,8.2904309705939e-06,6.43619030915769e-05,3.36065433514735
"XPO6",0.533466666666664,12.0931666666667,7.76455833128475,8.29534554638647e-06,6.43735220521808e-05,3.36002315613984
"PTPRH",-0.627093333333335,7.79595333333333,-7.76181844576369,8.32317099939743e-06,6.4542400431421e-05,3.35645657770309
"HCFC1R1",-0.604103333333329,9.25927166666667,-7.76174075287407,8.32396148709364e-06,6.4542400431421e-05,3.35635542994604
"TRPM6",-0.822070000000001,6.43143166666667,-7.76065389098519,8.33502825204109e-06,6.46016140324863e-05,3.35494037816269
"LSM11",0.516946666666665,7.80101666666667,7.75756037102646,8.36661413670972e-06,6.481974934216e-05,3.3509119703783
"GNA11",0.558233333333336,10.6437833333333,7.75680075347375,8.37438975795894e-06,6.48421549161346e-05,3.34992261671201
"DOLPP1",0.714266666666663,9.8704,7.75660529366663,8.37639178671315e-06,6.48421549161346e-05,3.34966803166104
"SLC2A1",0.53843333333333,12.6243833333333,7.75516245863334,8.39118619134624e-06,6.49264066921868e-05,3.34778860900056
"DNER",0.703283333333334,7.02099166666667,7.75487177905021,8.39417013356031e-06,6.49264066921868e-05,3.34740994280519
"PXN",0.510259999999997,10.1821033333333,7.75160928881109,8.42773929109898e-06,6.51592946668958e-05,3.3431592336615
"F2RL1",0.639043333333333,8.497825,7.75065634385031,8.43757177152431e-06,6.52085460586331e-05,3.34191740058279
"METTL3",0.601330000000004,10.2874683333333,7.74973723074889,8.44706686312155e-06,6.52551506562885e-05,3.34071955363426
"FBXL2",-0.932639999999999,8.42761333333333,-7.74688385830396,8.47661751143097e-06,6.54317220650708e-05,3.3370002182876
"GSDMB",-0.623349999999999,7.044375,-7.74685935937853,8.47687171279457e-06,6.54317220650708e-05,3.336968280065
"NIP7",0.75146666666666,12.2218666666667,7.74599361763138,8.48585993287967e-06,6.54742670937549e-05,3.33583960313114
"SLC38A1",0.645566666666662,12.2479166666667,7.74317044772949,8.51524164955342e-06,6.56740627468015e-05,3.3321583883086
"EXOC1",-0.6008,10.6794666666667,-7.74138316452537,8.53389907121746e-06,6.57835945224975e-05,3.32982740812593
"KLF6",0.734363333333333,8.75190833333333,7.74114112794691,8.53642906514728e-06,6.57835945224975e-05,3.32951171415021
"HGSNAT",-0.732366666666666,10.60185,-7.73825225231858,8.56668865587441e-06,6.59897808362939e-05,3.32574314941465
"ZNF331",0.574553333333331,8.13092666666667,7.73735074841765,8.57615507637698e-06,6.60356928489305e-05,3.32456692655098
"NTRK2",-0.780416666666666,6.57482166666667,-7.73667625786739,8.58324505462439e-06,6.60632764032676e-05,3.32368683265532
"SCPEP1",-0.56363,10.219185,-7.73381675745908,8.61337307390719e-06,6.62680835269477e-05,3.31995507770807
"SQLE",0.716076666666668,9.85516166666667,7.73056583293658,8.64776337986245e-06,6.65055024484808e-05,3.3157113202016
"EZH1",-0.581196666666667,9.91970166666667,-7.73019980552976,8.65164468435852e-06,6.65081942796769e-05,3.31523342932664
"MEIS1",-0.710496666666665,8.20745833333333,-7.72980468682286,8.65583657160701e-06,6.65132704976118e-05,3.31471753854983
"PLAT",0.598733333333332,10.7464,7.72463789757181,8.71085346264149e-06,6.68863813415524e-05,3.30796976000623
"EIF3J",0.549483333333338,10.143125,7.72457787307469,8.71149481951938e-06,6.68863813415524e-05,3.30789134992898
"SLC37A1",-0.724926666666668,7.58022333333333,-7.72384380152256,8.71934242347088e-06,6.69040426821676e-05,3.30693239667402
"SRPRB",0.582166666666668,10.63845,7.72369821784891,8.72089969123508e-06,6.69040426821676e-05,3.30674220605114
"ARF5",-0.558399999999999,10.7235,-7.72311343724236,8.7271579395707e-06,6.69247934177014e-05,3.30597822282901
"RNASEL",-0.801030000000001,8.16511166666667,-7.71958766339955,8.76499280697383e-06,6.718757611988e-05,3.30137113441794
"SLC24A2",0.842396666666665,6.653185,7.71896142783765,8.77173132985287e-06,6.72118746405407e-05,3.30055268494081
"AP4B1",0.555726666666667,9.50910333333333,7.71680889137686,8.79493592139682e-06,6.73622704935289e-05,3.29773910287903
"THTPA",-0.838753333333337,8.68079,-7.71575072346482,8.8063672857372e-06,6.7422407097388e-05,3.29635576867296
"PITPNB",0.575823333333332,10.2784216666667,7.71457683018583,8.81906752457507e-06,6.7475081313064e-05,3.29482099174423
"CCNB2",0.6846,11.6786,7.71445261375919,8.82041256200295e-06,6.7475081313064e-05,3.29465857853955
"AIM2",-0.853266666666668,8.74024,-7.71081527969229,8.85989621867687e-06,6.77496083567032e-05,3.2899019432905
"GNAZ",-0.748896666666669,8.99558166666667,-7.70830172575999,8.88729214129743e-06,6.79315179339268e-05,3.28661398381283
"HMCN1",-0.715953333333335,9.54887666666667,-7.70763276598163,8.89459865684009e-06,6.79597854372926e-05,3.28573879618656
"SNORD51",0.593869999999999,7.03613833333333,7.70585702277876,8.91402503393331e-06,6.80805950888483e-05,3.28341536585171
"STX1A",0.632386666666667,8.05608333333333,7.70485012360504,8.9250606314389e-06,6.81372484525822e-05,3.28209774489878
"AASDH",-0.617430000000001,9.00202166666667,-7.70318189076133,8.94337677890702e-06,6.82494158241227e-05,3.27991444162529
"SELPLG",-0.596003333333335,7.88657166666667,-7.7016405195087,8.96033599254256e-06,6.83511413866126e-05,3.27789687393928
"SNORA27",0.621726666666667,7.59663333333333,7.70041719399402,8.97382046323738e-06,6.84262893136084e-05,3.27629540854827
"HIPK3",-0.550473333333333,9.99199666666667,-7.69709363876838,9.01056562965574e-06,6.86786697972222e-05,3.27194361450518
"SBDS",0.541633333333337,11.14185,7.69599420484188,9.02275653445675e-06,6.874376883898e-05,3.2705037486613
"FOXC2",0.687163333333332,9.20978166666667,7.69456451385883,9.03863597595055e-06,6.88369065794794e-05,3.26863114836185
"TLR5",-0.928916666666668,6.80251166666667,-7.69411783209091,9.04360338635903e-06,6.88468982128884e-05,3.2680460373875
"PARP14",-0.837129999999998,9.13931166666667,-7.69374846717344,9.04771319701837e-06,6.88503556980379e-05,3.26756218621314
"ANKAR",-0.739453333333336,6.49453,-7.693248673217,9.05327744905531e-06,6.88648737784764e-05,3.26690745304048
"RGS9",-0.600686666666665,6.38669666666667,-7.69002317485341,9.08927582923063e-06,6.91107876333184e-05,3.26268131333968
"NAA15",0.749333333333336,11.333,7.68836960795111,9.10779021475081e-06,6.92236161842683e-05,3.26051428149855
"C19orf47",0.559686666666666,9.18634333333333,7.68328431143371,9.16498297226083e-06,6.96302094794516e-05,3.2538478549103
"SLITRK5",-0.658786666666668,8.76335666666667,-7.68220661848868,9.17715296807801e-06,6.96945560487021e-05,3.25243468699792
"SCCPDH",-0.560633333333339,10.83035,-7.68063972850812,9.19487829425584e-06,6.98010228915818e-05,3.25037979241049
"ADGRV1",-0.662366666666668,7.53994333333333,-7.6794578726174,9.20827230246871e-06,6.9874536883439e-05,3.24882965589134
"PRSS33",-0.690869999999999,8.69381166666667,-7.67793791418665,9.22552888205299e-06,6.99772899575457e-05,3.24683581459514
"TCTA",-0.538693333333335,10.1250866666667,-7.67472657827221,9.26210265659642e-06,7.02012842176104e-05,3.24262236093487
"NME3",-0.674436666666667,8.776475,-7.67469052599636,9.26251413830104e-06,7.02012842176104e-05,3.24257505131907
"HMGA1",0.546366666666666,12.3304833333333,7.67293704069079,9.28255124072212e-06,7.03110532838289e-05,3.24027385179362
"CRIM1",0.581533333333329,11.6471666666667,7.6727698895995,9.28446371014562e-06,7.03110532838289e-05,3.24005447061559
"FAM20C",0.654433333333333,10.60305,7.67077672039651,9.30730134914379e-06,7.04556726727388e-05,3.23743823373274
"MTF2",0.630253333333334,9.35728333333333,7.66974044171419,9.31919883796483e-06,7.04804702417973e-05,3.23607782501506
"MTUS1",-0.889256666666667,7.73759166666667,-7.66921278878329,9.32526308909568e-06,7.04804702417973e-05,3.23538508201707
"CAPG",-0.743126666666669,9.50586666666667,-7.66919932736006,9.32541785508767e-06,7.04804702417973e-05,3.23536740839854
"WWC1",0.631666666666666,7.7284,7.66918818862514,9.32554591921837e-06,7.04804702417973e-05,3.23535278424112
"KIF5C",0.687686666666667,8.04833333333333,7.66587609633653,9.36370966664866e-06,7.07405165911195e-05,3.23100364631344
"PDLIM5",0.593599999999999,9.6112,7.66384453894837,9.38720144439603e-06,7.08895557352666e-05,3.2283353405257
"BUB3",0.551100000000003,11.32775,7.66269207847972,9.4005560043986e-06,7.09461668034044e-05,3.22682144621652
"ZNF251",-0.569276666666669,9.751405,-7.66254567338206,9.40225398902004e-06,7.09461668034044e-05,3.22662911427099
"ENOPH1",0.596716666666666,9.35805833333333,7.66222289873061,9.40599864649574e-06,7.09461668034044e-05,3.22620507709546
"BAALC",-0.622103333333333,7.283755,-7.66181085201731,9.41078132033995e-06,7.09538252150851e-05,3.22566374283942
"CDH11",0.567646666666665,6.68642666666667,7.66117522676006,9.41816422412841e-06,7.09810744286652e-05,3.22482863811934
"GULP1",-0.579466666666672,11.3775333333333,-7.65957796878778,9.4367441659098e-06,7.10926558482981e-05,3.22272989612427
"VAT1L",0.79309,7.933785,7.65813755744615,9.45353339898906e-06,7.11906629494442e-05,3.22083698315417
"ARF6",0.63273333333334,10.5093666666667,7.65681256712951,9.46900565876449e-06,7.12786780883975e-05,3.21909553095389
"CLN6",0.519066666666669,11.6162,7.65526502335876,9.48711120808225e-06,7.13864372724814e-05,3.2170613074987
"TMEM156",1.22384333333333,6.007995,7.65466083840995,9.49418999224642e-06,7.14111718506266e-05,3.21626703740104
"KCNH8",-0.841956666666667,6.94519833333333,-7.65213649780953,9.52382728926081e-06,7.16054942778196e-05,3.21294803017947
"TAF1A",0.802743333333334,8.74476166666667,7.64880423307948,9.56310250309368e-06,7.18720959869379e-05,3.20856559311615
"VGLL4",-0.702733333333333,8.6949,-7.64815700178517,9.570751167581e-06,7.18898458488188e-05,3.20771423067759
"WDR5B",-0.586780000000001,9.18604666666667,-7.64795849850352,9.57309830035243e-06,7.18898458488188e-05,3.20745311111264
"ZC3H18",0.588399999999998,10.5678333333333,7.64632487651249,9.59243801092946e-06,7.20063680740715e-05,3.20530399653858
"APOBEC3D",-0.535900000000002,10.4818833333333,-7.6451023324442,9.60693863261243e-06,7.20864869349094e-05,3.20369546687939
"CXXC4",-0.810826666666666,7.36457333333333,-7.64380386540302,9.62236558723014e-06,7.2173490031817e-05,3.20198684722165
"OR6C70",-1.03695,5.35596166666667,-7.64253746557311,9.63743720986159e-06,7.22577597175689e-05,3.20032022910111
"RRP7BP",0.629199999999997,10.6763666666667,7.64061939900279,9.66031276650664e-06,7.24004499181799e-05,3.1977956325108
"CCDC171",-0.664053333333331,7.81195333333333,-7.63767596174268,9.6955308566062e-06,7.26354925033099e-05,3.19392056412137
"EIF5B",0.542566666666666,10.3816833333333,7.63683778280883,9.70558485781845e-06,7.2681902668848e-05,3.19281690179146
"OCEL1",-0.577366666666668,9.76921666666667,-7.63642715093815,9.71051449887651e-06,7.26899165627346e-05,3.19227617627541
"PLEKHA1",-0.727029999999999,10.0246183333333,-7.63442806089208,9.73455207973657e-06,7.28299042095493e-05,3.18964345858088
"E2F6",0.55964,9.46046666666667,7.63420052418538,9.73729209241565e-06,7.28299042095493e-05,3.18934377185809
"CRBN",-0.590706666666671,10.2663466666667,-7.63369643785557,9.74336528801202e-06,7.28299042095493e-05,3.18867982175113
